user,history_item_id,history_rating,item_id,rating
206567,"[18720, 20205, 41138, 39645, 4468, 282, 241514, 108370, 38189, 8107]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",89507,0
68758,"[70957, 20193, 23350, 9814]","[1, 1, 1, 1]",66057,1
145413,"[201988, 51515, 1105]","[0, 0, 1]",201983,0
239946,"[28874, 1656, 13093, 5649, 9852]","[1, 0, 0, 1, 0]",188141,0
48217,"[10168, 26013, 93352, 20138, 93346, 171, 13469, 93341, 93347, 93354]","[0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",5552,0
100865,"[193490, 33214, 706]","[1, 0, 0]",85521,1
134137,"[46617, 47445, 5731, 226387, 132690, 3597, 83322, 37217, 226381, 4004]","[1, 0, 0, 1, 0, 0, 1, 1, 1, 0]",226390,1
22296,"[39499, 39497, 39496, 39498, 39500, 39501]","[1, 0, 0, 0, 0, 1]",33910,1
277378,"[2622, 30674, 8493, 5977, 5607, 59521, 13719, 522, 48469, 14013]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",5474,0
102034,"[231163, 231168, 8955, 44438, 231161, 67, 10760, 128562, 7391, 558]","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",95449,1
213998,"[61069, 14081, 7765, 2244, 6041, 8379]","[0, 0, 1, 0, 0, 1]",795,0
38933,"[245, 8794, 77960, 2128, 77962, 1429, 19780, 2765, 60856, 17159]","[0, 1, 0, 1, 1, 0, 0, 1, 0, 0]",336,0
178069,"[19124, 2529, 1195, 706, 4142]","[1, 0, 1, 0, 0]",114218,0
266515,"[90043, 90044, 15742, 21254, 24915, 44383]","[1, 1, 0, 1, 1, 0]",13016,1
204500,"[143377, 25977, 3022]","[1, 0, 0]",29070,0
146952,"[236127, 29858, 68344]","[1, 1, 0]",134963,0
148613,"[205906, 14953, 877, 14155]","[0, 1, 0, 0]",2446,0
264428,"[73732, 6624, 13725, 706, 46813]","[0, 0, 0, 0, 1]",73731,1
129563,"[219749, 219779, 25224, 251148, 140480, 219846, 23142, 205221, 91655, 219901]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",219707,0
277087,"[246947, 6969, 63372, 246946, 63686, 246945, 244040, 246944]","[1, 1, 0, 1, 0, 1, 1, 0]",79898,1
82444,"[92715, 4036, 1154, 4269, 9167, 2988]","[1, 0, 0, 0, 1, 0]",10094,0
129084,"[1406, 27764, 5155, 21226, 5157, 18, 1485, 56728, 7066, 3162]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",76006,0
169877,"[70632, 57340, 16823, 779, 42946]","[1, 1, 1, 1, 1]",253713,1
82587,"[210417, 2769, 401]","[1, 0, 1]",129739,1
56719,"[108465, 108467, 3704, 108463, 12647, 108464, 3827, 3545, 108462, 108466]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",80774,0
245224,"[195782, 4465, 177771, 1195, 104102]","[0, 0, 0, 0, 1]",186373,0
91130,"[7970, 31789, 75056, 4771, 169101, 6196, 14662, 19629, 70373, 20913]","[0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",26336,0
46350,"[90444, 24293, 9727, 24291, 29663, 90445, 12777, 1428, 24294]","[0, 1, 1, 0, 1, 1, 1, 1, 1]",28932,0
12589,"[13343, 1793, 1908, 11053]","[0, 0, 1, 0]",13342,1
221117,"[33229, 26, 200322, 807, 1116, 2308, 15632, 833]","[0, 0, 0, 0, 1, 1, 0, 0]",12727,0
154345,"[2055, 220028, 6726, 220029, 11263, 37028, 4924, 171080, 219992, 220042]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",5248,1
107301,"[1379, 11648, 174978, 43918, 174945, 175069, 175103, 707, 14327, 58242]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",173122,0
213197,"[209654, 209628, 209653, 51015, 120856, 174580, 4654, 209655, 191190, 18282]","[0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",83738,0
143009,"[10511, 44550, 1729, 6400, 763]","[0, 0, 0, 0, 0]",86788,0
52125,"[100715, 3783, 469]","[0, 0, 1]",40181,1
193482,"[9042, 124709, 81652, 92568, 115949, 92569, 75034, 16668, 53864, 2641]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",7292,1
141710,"[13789, 754, 31864, 22962, 3222, 2444, 29220, 5800, 1908, 1496]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",5865,0
256822,"[151617, 4984, 13177, 7130]","[0, 0, 0, 0]",59913,1
92938,"[27171, 29498, 4463, 173928, 173920, 91042, 39883]","[1, 0, 0, 1, 0, 1, 1]",813,0
128600,"[93613, 11765, 34678, 2385, 49088]","[0, 0, 0, 1, 1]",101014,0
33264,"[4766, 28605, 7401, 7710, 10578, 7665, 9399, 219, 63582, 408]","[1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",484,1
65218,"[132042, 592, 14976, 1387]","[0, 1, 1, 1]",132043,1
207933,"[246629, 9503, 150988, 20769]","[0, 1, 1, 0]",183814,0
172089,"[192580, 337, 124277, 6402]","[1, 1, 1, 0]",192577,1
137384,"[110333, 63445, 64655, 67671, 183991, 100676, 3662, 92588, 184002, 92589]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",184034,0
27744,"[50383, 50390, 50386, 5725, 50381, 50388]","[1, 0, 1, 0, 1, 0]",34543,0
245746,"[29011, 17867, 86396, 4515, 15369]","[0, 0, 1, 1, 1]",92886,1
69410,"[8363, 10321, 678, 27355, 36152, 54953, 11304]","[0, 1, 1, 0, 1, 1, 1]",21201,1
86583,"[38105, 80592, 116860, 11508, 14580, 35200, 116858, 40266, 32511, 44652]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",35696,0
182693,"[125168, 185112, 185114]","[0, 1, 0]",92681,0
47251,"[91873, 4134, 54834, 7888]","[0, 1, 1, 1]",27791,1
198996,"[5486, 1517, 138883, 356, 134, 91950, 138885, 138884, 1460, 138882]","[0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",7685,1
138892,"[129, 3896, 1012, 110422, 145226, 58949, 9361]","[1, 1, 1, 0, 0, 0, 0]",227,0
120155,"[66503, 162903, 1195, 13672, 9053, 72235, 88717, 2186, 113124, 1872]","[1, 0, 1, 1, 1, 0, 1, 1, 0, 1]",89426,0
224809,"[42497, 35442, 479, 1858, 32457, 11318, 240475, 31742, 8413, 19995]","[1, 1, 0, 0, 1, 1, 0, 1, 0, 1]",3269,0
58255,"[1788, 9420, 21288, 6477, 26005, 584, 6932, 16197, 26, 25676]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",44346,1
23703,"[36339, 15411, 1985, 2554, 1029, 40862, 6867, 7499, 1984]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",20403,1
1376,"[1774, 604, 28]","[1, 1, 1]",1775,1
74274,"[8359, 16871, 11453, 144490, 52908, 66991, 28940]","[0, 1, 0, 1, 1, 1, 1]",850,1
98923,"[69030, 6623, 8797, 1306, 10969, 13685, 1399, 18, 1323, 8422]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",130871,0
143965,"[26797, 19925, 10928, 9380, 21550, 3703, 2544, 1985, 368, 2114]","[0, 0, 1, 1, 1, 0, 1, 1, 1, 1]",94208,0
68156,"[115702, 8995, 6639, 102, 137738, 137784, 90940, 43674, 13945, 137766]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",27355,1
273914,"[64042, 38238, 14132, 64046, 64043, 64041, 34708]","[0, 0, 1, 1, 1, 1, 0]",6529,1
104399,"[27234, 163569, 7286, 116056, 48827, 10816, 126, 27235, 10814, 234797]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",141088,0
15936,"[19380, 28714, 27201, 28715, 28718, 27193, 28719, 19905, 28713, 667]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",3675,1
118802,"[161146, 161143, 161151]","[1, 0, 0]",161149,0
251797,"[153575, 70950, 102740]","[1, 1, 1]",153585,1
66100,"[133323, 3268, 567, 5027, 6038, 14012, 5034, 8740, 4156]","[1, 0, 1, 1, 1, 1, 0, 1, 1]",8807,1
108487,"[136997, 137004, 119466, 137003, 137002, 136999, 45002, 137001, 136994, 99208]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",136995,1
39385,"[1100, 37, 26605, 3733, 4269, 19057, 5309, 1373]","[0, 1, 1, 0, 0, 1, 0, 1]",8946,0
92132,"[48592, 15512, 39612, 6136, 12424, 80243, 171588, 1776, 133743, 1532]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1]",171592,1
107514,"[17713, 60849, 250772, 3776, 115232, 7956, 60638, 29538, 60378, 60865]","[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",135525,1
97636,"[105642, 29450, 1406, 1793, 1405, 13937]","[0, 1, 0, 1, 0, 0]",1374,0
266741,"[90271, 90272, 487, 90268, 60317, 90270, 3197, 9167, 90233, 90269]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",90267,0
185006,"[27549, 28, 6065]","[0, 1, 1]",6987,0
196204,"[118031, 39863, 4017, 6910, 2544, 11992]","[1, 0, 0, 0, 1, 0]",2391,1
135609,"[3051, 27650, 185074, 20481, 12661, 35092, 21367, 185057, 185082, 139606]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",26427,0
71761,"[148340, 9794, 75369, 18801]","[1, 1, 1, 0]",148342,1
154583,"[33469, 8159, 337, 14750, 129082, 81635]","[0, 0, 0, 0, 1, 1]",6693,1
259430,"[3840, 137078, 114875, 100945, 48357, 100927, 5070, 47338, 4824, 485]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",8733,1
261740,"[70197, 44920, 70199, 70198, 70203, 70202, 70201, 70200]","[0, 0, 0, 1, 1, 0, 0, 1]",70204,1
16919,"[233327, 2442, 33962, 244261, 3494, 244262, 16851, 8208]","[1, 0, 0, 1, 0, 1, 0, 1]",238110,1
996,"[1351, 1348, 1349]","[0, 0, 0]",1350,0
204622,"[3338, 40069, 143511, 23475, 143513, 20723, 54272, 22305, 143514, 34160]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",48898,0
78344,"[78779, 148672, 54129, 7370, 38107, 77955]","[1, 0, 1, 0, 0, 1]",28857,0
115948,"[46730, 29068, 3233, 1863]","[0, 0, 1, 1]",32396,1
42178,"[78521, 6969, 83877, 83881, 7963, 45128, 23297, 2248]","[0, 1, 1, 1, 0, 1, 0, 1]",83879,1
215225,"[53003, 155391, 104084, 210900, 207712, 37727, 67283, 5054, 210885, 210951]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",37759,0
233651,"[213398, 213397, 120076, 213396, 213402, 213401, 213400]","[0, 1, 1, 0, 1, 0, 1]",4606,1
270708,"[58599, 6907, 95925, 27793, 95926, 58778, 8608, 6841]","[1, 0, 0, 1, 0, 0, 0, 1]",62833,0
206675,"[90990, 65652, 17352, 22950, 123533, 10304, 1024, 149509, 9727, 4067]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1]",24364,1
196553,"[26776, 2242, 11431, 3022, 8785]","[0, 0, 1, 0, 1]",68662,0
249504,"[207914, 84731, 609]","[1, 0, 1]",114149,0
7378,"[8495, 2001, 5466, 522]","[0, 0, 0, 0]",8494,0
12537,"[13267, 11880, 10720, 13252, 13244, 9837, 13243, 13248, 13266, 13246]","[1, 1, 1, 1, 1, 0, 1, 0, 0, 1]",13264,0
93726,"[55554, 6907, 175594, 175590, 65652, 114268, 102273, 53975]","[1, 0, 1, 1, 0, 1, 1, 1]",175597,1
251691,"[27457, 3819, 14953]","[1, 1, 1]",10622,1
134732,"[77936, 1681, 11316, 6791, 7847, 37518, 5579, 1406, 11280]","[0, 1, 0, 1, 0, 1, 1, 1, 0]",11727,0
64629,"[9851, 15074, 44024, 26277, 96563, 7829, 1195, 7854, 26, 46929]","[1, 0, 0, 1, 0, 0, 1, 1, 0, 0]",49470,1
61900,"[33622, 4180, 37102, 59233]","[1, 1, 0, 0]",11011,0
207019,"[108073, 133, 26059, 479, 79600]","[1, 0, 1, 1, 0]",131574,0
86759,"[117000, 117002, 2643, 10519, 13271, 49847]","[0, 0, 1, 0, 1, 0]",7237,1
40004,"[80129, 8488, 80132, 408]","[1, 0, 0, 1]",80130,0
226007,"[164875, 242317, 12580, 2143, 65065, 79236, 1056, 92413, 242322, 6294]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4862,0
119590,"[3783, 232025, 77883, 232019, 13051, 581, 7233, 12975, 162968, 227939]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",19804,1
141468,"[226203, 31461, 41065, 103501, 226224, 226223, 52063, 202669, 226212, 8825]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",146102,0
190348,"[80679, 5864, 4941]","[1, 0, 1]",7337,1
235185,"[11541, 11539, 11537, 10512]","[1, 0, 1, 0]",11543,1
275636,"[68966, 21519, 7830, 4081, 52688]","[0, 0, 1, 0, 0]",68965,0
22773,"[10949, 39885, 39886, 134, 516, 6932, 1324, 1299, 7972, 39887]","[1, 0, 1, 1, 1, 1, 1, 0, 1, 0]",39888,1
258185,"[202249, 53719, 3529, 98640, 93588, 29891, 129272, 14840, 100939, 11008]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",2701,0
203506,"[8797, 142452, 9294, 11915, 541, 3892, 210, 16810, 89563, 953]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",142451,1
275908,"[69070, 6038, 1810]","[0, 0, 1]",69069,1
44595,"[88246, 88098, 88148, 88219, 88187, 4060, 88116, 61860, 75254, 88175]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",14317,0
79366,"[54188, 23841, 39355, 22830, 46725, 17206, 375, 152981, 2884, 51614]","[1, 0, 0, 0, 0, 0, 1, 0, 1, 0]",39710,0
185263,"[195143, 114, 482, 3571]","[1, 0, 1, 0]",10528,1
172249,"[192789, 192783, 149258, 192791, 192781, 192786, 8883, 48390, 192778]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",192776,0
241322,"[221005, 79032, 248882]","[0, 1, 1]",232102,0
18196,"[34633, 45255, 34634, 2380, 34635, 34632]","[0, 0, 1, 0, 0, 0]",4398,1
67325,"[93338, 6023, 6028, 46, 19886]","[0, 1, 0, 0, 1]",82477,0
242637,"[7407, 113235, 563, 748, 23674, 19739, 670, 269955, 28678, 9829]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0]",4264,0
252948,"[217986, 217988, 217989, 4546, 73680, 217992]","[0, 0, 0, 0, 0, 0]",31151,0
194637,"[99400, 88902, 57124, 65574, 99401, 125476, 125482, 125479, 4320, 99399]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0]",8663,1
247055,"[88614, 26964, 73232, 6804, 46640, 228104, 9891, 13312, 228164, 19709]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",621,0
170767,"[120932, 61326, 30863, 61323, 57324, 167097, 20051, 30851, 82589]","[1, 1, 1, 1, 0, 0, 1, 1, 1]",85152,0
241997,"[224725, 224727, 2488, 5070, 201161, 224726]","[0, 0, 0, 0, 0, 1]",71800,0
110044,"[27434, 34747, 16244, 146772, 146775, 59794, 45191]","[1, 1, 0, 0, 0, 0, 1]",14308,0
205695,"[144149, 36750, 42506, 13641]","[0, 1, 0, 0]",144148,1
16717,"[30582, 9019, 30579, 30578, 4941, 30580, 7204, 1140]","[0, 1, 1, 1, 1, 1, 1, 1]",30581,1
231430,"[101334, 167811, 10047, 126296, 33474, 265429, 479, 3569, 265427]","[0, 0, 0, 0, 1, 0, 0, 0, 0]",265428,1
20062,"[35006, 36552, 36557, 36556, 7045, 36546, 15212, 36553, 36547, 36548]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",36554,0
57229,"[43638, 10949, 1644, 1777, 8793]","[1, 0, 1, 0, 1]",57457,1
195940,"[127224, 19775, 3793, 20918, 17289, 127225, 485, 19896, 23035]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",110080,0
185771,"[39937, 13291, 57131, 54684, 146031, 30737, 98097, 145992, 23534, 15857]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",146029,1
168699,"[253431, 253428, 253429, 252767]","[1, 1, 0, 1]",253430,0
81082,"[26219, 1531, 60995, 18898, 642, 6586, 1057, 1985]","[0, 0, 1, 1, 0, 0, 0, 0]",49851,1
16755,"[30685, 3902, 14073, 4768, 14216, 1441, 4246, 408, 1054, 1362]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 1]",30684,0
211919,"[759, 21480, 208760, 139638, 21211, 78630, 1201, 5, 2602, 74556]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",19861,0
40748,"[11833, 54083, 80983, 35061, 33196, 80980, 80959, 80985, 16858, 80961]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",63641,0
183277,"[3197, 119470, 156557, 1793, 1908, 74, 5073, 2960, 11279, 24734]","[1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",73132,1
129461,"[160647, 148329, 32429, 78229, 219469, 15080, 35851, 219468, 6616, 4228]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 1]",91834,0
267767,"[91957, 16894, 628]","[0, 0, 1]",18905,0
260987,"[97874, 97877, 97873, 15859]","[0, 0, 0, 0]",97871,0
256882,"[36196, 594, 7491, 5050, 6092, 12100, 227, 1004, 6260, 8580]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",110422,1
261053,"[99889, 29485, 93686, 3417]","[1, 0, 0, 1]",99887,1
61888,"[4017, 114793, 107, 748, 3474, 25843, 37, 114791, 4608, 12149]","[1, 1, 0, 0, 1, 1, 0, 0, 1, 1]",38,1
249829,"[25893, 9771, 2552]","[0, 0, 0]",157,1
204592,"[143498, 143499, 143497, 26, 143500]","[0, 1, 1, 0, 0]",143496,1
188636,"[57099, 4941, 44550]","[0, 0, 1]",5734,0
235486,"[31920, 2766, 79961, 26091, 4139, 9268, 19148, 15713]","[1, 0, 0, 0, 0, 0, 0, 0]",59251,0
257707,"[8642, 152120, 50964, 74247, 53858, 2786, 14964, 1195, 63584, 2442]","[0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",6613,1
123430,"[59003, 121984, 150062, 162720, 244486, 1012, 20481, 64350, 128455, 75960]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",15411,0
205909,"[75402, 41422, 144983, 144977, 144984, 144976, 144980, 144979, 7168, 75418]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0]",8098,0
147801,"[204373, 204377, 11733]","[1, 1, 1]",94249,0
246823,"[203984, 46939, 32389, 88923, 11036, 270918, 149583, 154133, 204001, 255368]","[0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",104331,0
82144,"[69305, 209880, 195564, 188374, 79753, 40720, 209884, 138993, 175083, 953]","[1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",209882,1
91423,"[12097, 120796, 22898, 20644, 120794, 108572, 1209, 22921, 120781, 120789]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",120786,0
202942,"[38, 97266, 1410, 1794, 8364, 118, 9449, 1406, 21183, 748]","[0, 0, 1, 0, 0, 0, 1, 0, 1, 1]",7861,1
140265,"[38698, 6545, 5830]","[0, 1, 1]",34450,1
65512,"[119722, 5233, 210]","[1, 0, 1]",9599,1
228008,"[80023, 63844, 7724, 1868, 13219]","[0, 0, 0, 0, 0]",263727,1
91047,"[156128, 2769, 5854, 43685, 31964]","[0, 1, 0, 1, 0]",238427,1
124398,"[157246, 107232, 119187, 64004, 160892]","[0, 0, 0, 0, 0]",160889,0
83531,"[116542, 106774, 50862, 5879]","[0, 0, 0, 0]",35032,0
162473,"[142970, 81042, 150846, 63272, 178126, 34068, 15696, 74856, 9380, 178113]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",51534,0
255544,"[16199, 239480, 239482, 58592, 229637, 20351, 1645, 17992, 161860, 51294]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",12732,0
212350,"[26427, 86471, 259772, 5607, 1201, 15533, 16928, 1706, 31877, 39156]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",80036,1
63574,"[117056, 117051, 56149, 22648, 115057, 117052]","[0, 0, 0, 0, 0, 1]",117048,1
121264,"[17944, 44871, 146114, 21505, 36562, 8939, 84227, 146121, 146104, 146129]","[0, 0, 1, 1, 0, 1, 1, 1, 0, 1]",146154,0
238966,"[268657, 268656, 7540, 1922, 108452, 227103]","[0, 0, 0, 0, 1, 0]",19781,0
136791,"[40841, 9400, 337, 485]","[1, 1, 1, 0]",12213,1
187268,"[147268, 49072, 5486]","[0, 1, 1]",92611,0
145516,"[55005, 234425, 132708, 234422, 234423, 234427, 234426]","[1, 1, 1, 1, 1, 1, 1]",37484,1
55849,"[106604, 106606, 28454, 9169, 106605, 63446]","[0, 0, 1, 0, 0, 0]",63508,1
167614,"[39, 1325, 408, 118584, 21368, 7499, 1496, 15307, 65065, 305]","[0, 0, 1, 0, 0, 1, 1, 1, 0, 1]",69853,0
54193,"[1324, 81270, 707, 24199, 57024, 39405, 752, 31959, 54350, 1496]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0]",9130,0
18428,"[242991, 35018, 242992, 35888]","[0, 1, 0, 0]",35019,1
203441,"[18485, 44040, 22305, 11885, 7758, 958, 52, 7499, 115496, 5430]","[1, 1, 1, 0, 1, 1, 0, 0, 1, 0]",1802,0
88327,"[161954, 7101, 5125]","[0, 1, 0]",23744,0
61497,"[114098, 44967, 18359, 67656, 37473, 114100, 918, 3033, 89095]","[0, 0, 0, 1, 0, 1, 1, 0, 1]",114099,1
69600,"[2913, 123556, 151959, 3739, 10926, 3015, 29206, 6881, 151957, 78200]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",151955,0
269011,"[32962, 90, 2442, 993, 24292, 15632, 19814, 26, 8301, 10182]","[0, 0, 0, 1, 0, 1, 1, 1, 0, 0]",80104,1
116769,"[159888, 5442, 3847]","[1, 1, 1]",19814,1
215548,"[206575, 40309, 16223, 116131, 17716, 174001, 77117, 895, 75623, 139288]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",262617,1
82619,"[77812, 210446, 39810, 555]","[0, 0, 0, 1]",69572,0
171972,"[112599, 2779, 182518, 38891, 18808, 39649, 21203, 1282]","[1, 0, 0, 0, 0, 0, 1, 0]",192373,0
98287,"[76348, 1435, 130581, 18689, 368, 11637, 3625, 6432]","[0, 0, 0, 0, 0, 0, 0, 0]",125079,0
227202,"[25429, 1106, 198416, 2063, 3171, 220, 4244, 1793]","[0, 1, 0, 1, 0, 0, 0, 0]",45063,0
112251,"[46620, 31781, 64959]","[1, 0, 0]",30854,1
272989,"[1488, 16628, 6885, 26612, 55941, 20916, 18688]","[1, 0, 0, 0, 0, 0, 1]",12714,1
115182,"[26880, 179803, 38805, 19355, 27709, 12470, 5554, 9293, 74073, 14747]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",225123,0
71712,"[182736, 11983, 13291, 33936, 3890, 14609, 182975, 182857, 182791, 63657]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",124611,0
113618,"[32461, 403, 134, 6024, 31768, 2021, 17921, 10615, 337, 21201]","[0, 0, 1, 0, 1, 1, 0, 0, 0, 0]",193302,0
7916,"[8950, 8953, 8954, 8952]","[1, 1, 1, 1]",8951,1
134483,"[180341, 77998, 180343, 49873, 95584, 82170, 2546, 180334, 180325, 3338]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",11067,0
223990,"[12536, 34037, 1220, 239710, 239708, 200349, 96896]","[1, 1, 1, 1, 1, 1, 1]",1374,1
186832,"[21414, 6400, 1722, 2143, 5014]","[0, 0, 0, 1, 1]",33344,0
231462,"[2612, 21368, 34492, 24683, 99988, 4394, 1802, 2360, 265433, 50920]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",27988,0
205735,"[144296, 57301, 4078, 57298, 4123, 118880, 144685, 19637, 144431, 144508]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",2106,0
13646,"[14350, 2483, 14352, 389]","[0, 1, 0, 0]",14351,1
207341,"[6379, 14905, 52, 246514, 5549, 4005, 49818, 51545, 13654, 5419]","[0, 0, 1, 0, 1, 1, 0, 0, 1, 0]",246512,1
77112,"[4533, 1507, 2536, 1051]","[1, 1, 0, 0]",9536,1
151800,"[8528, 5667, 1360, 113338, 32010, 240033, 85994, 240361, 14245, 44240]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",198211,0
85419,"[190290, 26, 190242, 213546, 74, 103103, 74159, 356]","[1, 0, 0, 0, 0, 0, 0, 0]",189770,0
161407,"[176342, 176339, 7050, 7153, 85991, 91325]","[0, 1, 0, 1, 0, 0]",14415,0
69982,"[102006, 26410, 2212, 1085, 179330, 25364]","[0, 0, 0, 0, 1, 1]",9887,0
248003,"[8109, 74659, 213163, 229737, 69094, 4578, 104964, 42756, 168689, 86539]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",8229,0
149511,"[118376, 82200, 238287, 195181, 206712, 238283, 236514, 27723, 98227, 111399]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]",206641,0
12650,"[39503, 109951, 13373, 13378, 244135, 28288, 191508, 124067, 13375, 244132]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",13377,1
60978,"[113486, 108947, 113481, 42170, 1854, 113487, 113491, 113482, 24900, 113485]","[1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",113489,1
127245,"[23668, 14648, 1988, 2227, 3727, 18475, 13182, 7935, 4041, 5983]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",166311,1
83671,"[211691, 211759, 12777, 211659, 6674, 211763, 211741, 144690, 1172, 211798]","[0, 1, 0, 1, 1, 0, 0, 1, 1, 0]",182267,1
181896,"[163990, 10095, 11752, 7970, 1335, 39329, 1072, 4696, 7799]","[0, 1, 0, 1, 1, 0, 1, 0, 1]",15081,1
57470,"[109710, 109709, 109711, 6079, 109708]","[0, 0, 1, 1, 0]",109712,0
10668,"[9458, 11657, 11655, 3619, 11658, 6380, 10324, 11656, 11652, 11454]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",11653,0
207000,"[242283, 154141, 219891, 3466]","[0, 1, 0, 1]",84394,1
242851,"[224853, 8290, 99484, 6303]","[0, 0, 0, 0]",149551,0
6577,"[7474, 594, 7481, 7475, 3754, 5466, 3902, 1922, 4078, 5175]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",886,1
228867,"[210629, 24120, 210625, 210624, 26328, 158171, 50644, 89411]","[1, 1, 1, 0, 0, 1, 0, 1]",54218,0
81699,"[147637, 13216, 34782, 11306]","[0, 0, 0, 0]",79768,1
34657,"[66352, 26895, 16725, 27055, 28300, 48837, 66354, 2227, 29819, 35803]","[1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",66353,1
12390,"[13144, 13147, 645, 13143, 10149, 13142, 1702, 2554, 13145, 13146]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",13148,0
139636,"[34901, 144689, 14296, 5607, 5980, 22525, 4155, 31691, 104330, 1787]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",16351,0
177968,"[2258, 16928, 153899, 30657, 158939, 14078, 22793]","[0, 0, 1, 0, 0, 1, 1]",210,1
133418,"[152108, 224937, 82448, 3764, 70869, 7060, 9414, 2416, 224939, 48336]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1]",224934,1
90687,"[27200, 168166, 18898, 469, 46447, 45071, 7838, 168172, 168163, 46446]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",19502,0
